2026-01-15 02:44:05,574 | INFO | Searching for new target...
2026-01-15 02:45:19,786 | INFO | Target found: 지케이패스 (KRW-ZKP) Score: 23
2026-01-15 02:45:20,509 | INFO | Market buy order placed for KRW-ZKP. Slot occupied.
2026-01-15 02:45:27,779 | INFO | Order KRW-ZKP canceled but partially filled (48.30917874). Treating as success.
2026-01-15 02:45:29,597 | INFO | Searching for new target...
2026-01-15 02:46:47,327 | INFO | Searching for new target...
2026-01-15 02:48:18,085 | INFO | Searching for new target...
2026-01-15 02:49:39,660 | INFO | Searching for new target...
2026-01-15 02:51:00,631 | INFO | Searching for new target...
2026-01-15 02:52:13,434 | INFO | Searching for new target...
2026-01-15 02:53:25,930 | INFO | Searching for new target...
2026-01-15 02:54:38,233 | INFO | Searching for new target...
2026-01-15 02:55:50,209 | INFO | Searching for new target...
2026-01-15 02:57:01,285 | INFO | Searching for new target...
2026-01-15 02:58:11,183 | INFO | Searching for new target...
2026-01-15 02:59:18,929 | INFO | Searching for new target...
2026-01-15 03:00:24,794 | INFO | Searching for new target...
2026-01-15 03:01:29,291 | INFO | Searching for new target...
2026-01-15 03:02:32,912 | INFO | Searching for new target...
2026-01-15 03:03:37,692 | INFO | Searching for new target...
2026-01-15 03:04:45,266 | INFO | Searching for new target...
2026-01-15 03:05:50,526 | INFO | Searching for new target...
2026-01-15 03:06:49,550 | INFO | Cooldown expired for KRW-AXS
2026-01-15 03:06:54,931 | INFO | Searching for new target...
2026-01-15 03:07:59,047 | INFO | Searching for new target...
2026-01-15 03:08:58,718 | INFO | Cooldown expired for KRW-SAND
2026-01-15 03:09:06,161 | INFO | Searching for new target...
2026-01-15 03:10:25,027 | INFO | Searching for new target...
2026-01-15 03:11:35,652 | INFO | Searching for new target...
2026-01-15 03:12:45,557 | INFO | Searching for new target...
2026-01-15 03:13:55,031 | INFO | Searching for new target...
2026-01-15 03:15:01,695 | INFO | Cooldown expired for KRW-HBAR
2026-01-15 03:15:07,867 | INFO | Searching for new target...
2026-01-15 03:16:24,914 | INFO | Searching for new target...
2026-01-15 03:17:35,328 | INFO | EXIT STRATEGY Check: KRW-ETH fell to -1.53%. Current Score: 3
2026-01-15 03:17:35,329 | INFO | -> STOP: Score 3 < 20.0. Skip Add-buy.
2026-01-15 03:17:37,749 | INFO | Searching for new target...
2026-01-15 03:18:42,952 | INFO | Searching for new target...
2026-01-15 03:19:48,685 | INFO | Searching for new target...
2026-01-15 03:21:01,056 | INFO | Searching for new target...
2026-01-15 03:22:05,145 | INFO | Searching for new target...
2026-01-15 03:23:09,481 | INFO | Searching for new target...
2026-01-15 03:24:13,056 | INFO | Searching for new target...
2026-01-15 03:25:17,452 | INFO | Searching for new target...
2026-01-15 03:26:21,014 | INFO | Searching for new target...
2026-01-15 03:27:25,964 | INFO | Searching for new target...
2026-01-15 03:28:29,923 | INFO | Searching for new target...
2026-01-15 03:29:34,017 | INFO | Searching for new target...
2026-01-15 03:30:38,864 | INFO | Searching for new target...
2026-01-15 03:31:43,470 | INFO | Searching for new target...
2026-01-15 03:32:47,801 | INFO | Searching for new target...
2026-01-15 03:33:51,175 | INFO | EXIT STRATEGY Check: KRW-ETH fell to -1.55%. Current Score: 5
2026-01-15 03:33:51,176 | INFO | -> STOP: Score 5 < 20.0. Skip Add-buy.
2026-01-15 03:33:53,411 | INFO | Searching for new target...
2026-01-15 03:34:57,620 | INFO | EXIT STRATEGY Check: KRW-ETH fell to -1.55%. Current Score: 0
2026-01-15 03:34:57,620 | INFO | -> STOP: Score 0 < 20.0. Skip Add-buy.
2026-01-15 03:34:59,716 | INFO | Searching for new target...
2026-01-15 03:36:01,731 | INFO | EXIT STRATEGY Check: KRW-BREV fell to -1.68%. Current Score: 3
2026-01-15 03:36:01,731 | INFO | -> STOP: Score 3 < 20.0. Skip Add-buy.
2026-01-15 03:36:04,897 | INFO | EXIT STRATEGY Check: KRW-ETH fell to -1.76%. Current Score: 13
2026-01-15 03:36:04,898 | INFO | -> STOP: Score 13 < 20.0. Skip Add-buy.
2026-01-15 03:36:07,336 | INFO | Searching for new target...
2026-01-15 03:37:09,552 | INFO | EXIT STRATEGY Check: KRW-BREV fell to -1.89%. Current Score: 3
2026-01-15 03:37:09,552 | INFO | -> STOP: Score 3 < 20.0. Skip Add-buy.
2026-01-15 03:37:12,233 | INFO | EXIT STRATEGY Check: KRW-ETH fell to -1.70%. Current Score: 3
2026-01-15 03:37:12,234 | INFO | -> STOP: Score 3 < 20.0. Skip Add-buy.
2026-01-15 03:37:14,415 | INFO | Searching for new target...
2026-01-15 03:38:17,380 | INFO | EXIT STRATEGY Check: KRW-BREV fell to -1.68%. Current Score: 3
2026-01-15 03:38:17,381 | INFO | -> STOP: Score 3 < 20.0. Skip Add-buy.
2026-01-15 03:38:20,126 | INFO | EXIT STRATEGY Check: KRW-ETH fell to -1.76%. Current Score: 3
2026-01-15 03:38:20,127 | INFO | -> STOP: Score 3 < 20.0. Skip Add-buy.
2026-01-15 03:38:22,817 | INFO | EXIT STRATEGY Check: KRW-AXL fell to -1.67%. Current Score: 3
2026-01-15 03:38:22,817 | INFO | -> STOP: Score 3 < 20.0. Skip Add-buy.
2026-01-15 03:38:23,889 | INFO | Searching for new target...
2026-01-15 03:39:26,911 | INFO | EXIT STRATEGY Check: KRW-BREV fell to -1.89%. Current Score: 3
2026-01-15 03:39:26,911 | INFO | -> STOP: Score 3 < 20.0. Skip Add-buy.
2026-01-15 03:39:29,995 | INFO | EXIT STRATEGY Check: KRW-ETH fell to -1.76%. Current Score: 3
2026-01-15 03:39:29,996 | INFO | -> STOP: Score 3 < 20.0. Skip Add-buy.
2026-01-15 03:39:32,709 | INFO | EXIT STRATEGY Check: KRW-AXL fell to -1.67%. Current Score: 3
2026-01-15 03:39:32,710 | INFO | -> STOP: Score 3 < 20.0. Skip Add-buy.
2026-01-15 03:39:33,850 | INFO | Searching for new target...
2026-01-15 03:40:36,393 | INFO | EXIT STRATEGY Check: KRW-BREV fell to -1.68%. Current Score: 3
2026-01-15 03:40:36,394 | INFO | -> STOP: Score 3 < 20.0. Skip Add-buy.
2026-01-15 03:40:39,510 | INFO | EXIT STRATEGY Check: KRW-ETH fell to -1.70%. Current Score: 3
2026-01-15 03:40:39,511 | INFO | -> STOP: Score 3 < 20.0. Skip Add-buy.
2026-01-15 03:40:42,508 | INFO | EXIT STRATEGY Check: KRW-AXL fell to -1.67%. Current Score: 13
2026-01-15 03:40:42,509 | INFO | -> STOP: Score 13 < 20.0. Skip Add-buy.
2026-01-15 03:40:43,625 | INFO | Searching for new target...
2026-01-15 03:41:46,380 | INFO | EXIT STRATEGY Check: KRW-BREV fell to -1.89%. Current Score: 13
2026-01-15 03:41:46,380 | INFO | -> STOP: Score 13 < 20.0. Skip Add-buy.
2026-01-15 03:41:49,356 | INFO | EXIT STRATEGY Check: KRW-ETH fell to -1.70%. Current Score: 13
2026-01-15 03:41:49,356 | INFO | -> STOP: Score 13 < 20.0. Skip Add-buy.
2026-01-15 03:41:52,435 | INFO | EXIT STRATEGY Check: KRW-AXL fell to -1.67%. Current Score: 13
2026-01-15 03:41:52,436 | INFO | -> STOP: Score 13 < 20.0. Skip Add-buy.
2026-01-15 03:41:53,653 | INFO | Searching for new target...
2026-01-15 03:42:56,037 | INFO | EXIT STRATEGY Check: KRW-BREV fell to -1.68%. Current Score: 8
2026-01-15 03:42:56,038 | INFO | -> STOP: Score 8 < 20.0. Skip Add-buy.
2026-01-15 03:42:58,864 | INFO | EXIT STRATEGY Check: KRW-ETH fell to -1.66%. Current Score: 8
2026-01-15 03:42:58,864 | INFO | -> STOP: Score 8 < 20.0. Skip Add-buy.
2026-01-15 03:42:59,935 | INFO | DEFENSE: Stop loss triggered for KRW-AXL (-2.50%). Selling...
2026-01-15 03:43:01,927 | INFO | Sell order executed for KRW-AXL. Reason: Stop Loss, PnL: -250 KRW (-2.50%)
2026-01-15 03:43:03,930 | INFO | Cooldown set for KRW-AXL until 04:13:03
2026-01-15 03:43:05,151 | INFO | Searching for new target...
2026-01-15 03:44:02,997 | INFO | Target found: 바나 (KRW-VANA) Score: 33
2026-01-15 03:44:03,679 | INFO | Market buy order placed for KRW-VANA. Slot occupied.
2026-01-15 03:44:08,362 | INFO | EXIT STRATEGY Check: KRW-BREV fell to -1.89%. Current Score: 3
2026-01-15 03:44:08,363 | INFO | -> STOP: Score 3 < 20.0. Skip Add-buy.
2026-01-15 03:44:11,493 | INFO | EXIT STRATEGY Check: KRW-ETH fell to -1.66%. Current Score: 13
2026-01-15 03:44:11,494 | INFO | -> STOP: Score 13 < 20.0. Skip Add-buy.
2026-01-15 03:44:13,479 | INFO | Order KRW-VANA canceled but partially filled (2.7578599). Treating as success.
2026-01-15 03:44:15,125 | INFO | Searching for new target...
2026-01-15 03:45:15,768 | INFO | DEFENSE: Stop loss triggered for KRW-BREV (-2.10%). Selling...
2026-01-15 03:45:17,453 | INFO | Sell order executed for KRW-BREV. Reason: Stop Loss, PnL: -210 KRW (-2.10%)
2026-01-15 03:45:19,459 | INFO | Cooldown set for KRW-BREV until 04:15:19
2026-01-15 03:45:22,590 | INFO | EXIT STRATEGY Check: KRW-ETH fell to -1.86%. Current Score: 3
2026-01-15 03:45:22,590 | INFO | -> STOP: Score 3 < 20.0. Skip Add-buy.
2026-01-15 03:45:25,059 | INFO | Searching for new target...
2026-01-15 03:46:22,955 | INFO | Target found: 그로스톨코인 (KRW-GRS) Score: 25
2026-01-15 03:46:23,610 | INFO | Market buy order placed for KRW-GRS. Slot occupied.
2026-01-15 03:46:28,191 | INFO | EXIT STRATEGY Check: KRW-ETH fell to -1.61%. Current Score: 8
2026-01-15 03:46:28,191 | INFO | -> STOP: Score 8 < 20.0. Skip Add-buy.
2026-01-15 03:46:31,320 | INFO | Order KRW-GRS canceled but partially filled (55.24861878). Treating as success.
2026-01-15 03:46:32,945 | INFO | Searching for new target...
